loop-location,loop-absolute-size,loop-iterator-size,loop-payload-fraction,loop-proper-sccs-number,loop-proper-sccs-ddg-number,loop-proper-sccs-mdg-number,loop-critical-payload-fraction,loop-depth,loop-inner-loop-num,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,iterator-total-dependencies-number,iterator-true-dependencies-number,iterator-anti-dependencies-number,iterator-output-dependencies-number,iterator-cross-dependencies-number,iterator-conf-dependencies-number,iterator-reg-dependencies-number,iterator-mem-dependencies-number,iterator-cntl-dependencies-number,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,payload-conf-dependencies-number,payload-reg-dependencies-number,payload-mem-dependencies-number,payload-cntl-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,critical-payload-conf-dependencies-number,critical-payload-reg-dependencies-number,critical-payload-mem-dependencies-number,critical-payload-cntl-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-mem-read-count,iterator-mem-read-fraction,iterator-call-count,iterator-call-fraction,iterator-branch-count,iterator-branch-fraction,iterator-getelemptr-count,iterator-getelemptr-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-mem-read-count,payload-mem-read-fraction,payload-call-count,payload-call-fraction,payload-branch-count,payload-branch-fraction,payload-getelemptr-count,payload-getelemptr-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-mem-read-count,critical-payload-mem-read-fraction,critical-payload-call-count,critical-payload-call-fraction,critical-payload-branch-count,critical-payload-branch-fraction,critical-payload-getelemptr-count,critical-payload-getelemptr-fraction
benchmarks/snu-npb/nauseous/BT/src/exact_rhs.c(69),19,6,0.6842,0,0,0,0,4,0,0.3846,0.05128,0.05128,0,0,0,13,6,0,1,0,0,4,3,6,11,10,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.07692,4,0.3077,0,0,2,0.1538,3,0.2308,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/exact_rhs.c(75),21,6,0.7143,0,0,0,0,4,0,0.3953,0.04651,0.04651,0,0,0,13,6,0,1,0,0,4,3,6,13,12,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.06667,5,0.3333,0,0,2,0.1333,3,0.2,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/exact_rhs.c(133),83,6,0.9277,0,0,0,0,4,0,0.4884,0.0407,0.0407,0,0,0,13,6,0,1,0,0,4,3,6,75,74,0,1,0,0,74,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.01299,25,0.3247,0,0,2,0.02597,18,0.2338,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/exact_rhs.c(47),57,5,0.9123,3,0,0,0.5769,1,3,0.09559,0.007353,0.007353,0.2368,0.07018,0.04386,9,4,0,0,0,0,4,0,5,114,37,13,11,0,0,30,31,53,69,24,7,7,0,0,18,20,20,0,0,2,0.4,0,0,1,0.2,0,0,8,0.1538,13,0.25,0,0,14,0.2692,4,0.07692,6,0.2,12,0.4,0,0,3,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/exact_rhs.c(48),45,8,0.8222,3,0,0,0.3784,2,2,0.09615,0.009615,0.009615,0.3506,0.1039,0.1039,17,7,1,1,0,0,6,3,8,77,30,4,7,0,0,22,19,36,26,13,0,2,0,0,10,5,5,1,0.125,3,0.375,0,0,1,0.125,0,0,5,0.1351,9,0.2432,0,0,10,0.2703,4,0.1081,2,0.1429,5,0.3571,0,0,2,0.125,0,0
benchmarks/snu-npb/nauseous/BT/src/exact_rhs.c(49),33,17,0.4848,0,0,0,0,3,1,0.25,0.02778,0,0,0,0,43,15,4,4,0,0,10,13,20,11,10,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,0.1765,7,0.4118,0,0,2,0.1176,0,0,1,0.0625,2,0.125,0,0,5,0.3125,4,0.25,0,0,0,0,0,0,0,0.1176,0,0
benchmarks/snu-npb/nauseous/BT/src/exact_rhs.c(50),21,6,0.7143,0,0,0,0,4,0,0.381,0.02381,0.02381,0,0,0,13,6,0,1,0,0,4,3,6,13,12,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.06667,4,0.2667,0,0,2,0.1333,4,0.2667,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/exact_solution.c(43),114,6,0.9474,1,0,0,0.3241,1,0,0.4803,0.05512,0.05512,0.2269,0.2269,0.01681,13,6,0,1,0,0,4,3,6,119,105,0,1,0,13,105,14,0,46,34,0,1,0,11,34,12,12,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.009259,40,0.3704,0,0,2,0.01852,27,0.25,1,0.02857,11,0.3143,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(185),64,9,0.8594,1,0,0,0.3091,1,2,0.1014,0.01351,0.006757,0.3333,0.0614,0.04386,19,8,1,1,0,0,6,4,9,114,46,9,9,0,0,37,27,50,43,16,4,4,0,0,10,14,14,1,0.1111,4,0.4444,0,0,1,0.1111,0,0,8,0.1455,18,0.3273,1,0.01818,10,0.1818,6,0.1091,3,0.1765,7,0.4118,0,0,2,0.1111,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(187),47,5,0.8936,1,0,0,0.1905,2,1,0.2039,0.009709,0.009709,0.2877,0.0411,0.0274,9,4,0,0,0,0,4,0,5,73,36,6,6,0,0,30,18,25,20,8,2,3,0,0,4,9,9,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1429,15,0.3571,1,0.02381,6,0.1429,6,0.1429,2,0.25,3,0.375,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(190),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(169),64,5,0.9219,1,0,0,0.2542,1,2,0.1216,0.006757,0.006757,0.3554,0.09091,0.08264,9,4,0,0,0,0,4,0,5,121,49,12,10,0,0,40,31,50,35,14,1,2,0,0,10,7,7,0,0,2,0.4,0,0,1,0.2,0,0,9,0.1525,20,0.339,1,0.01695,10,0.1695,6,0.1017,2,0.1333,6,0.4,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(171),47,5,0.8936,1,0,0,0.1429,2,1,0.2039,0.009709,0.009709,0.3288,0.06849,0.06849,9,4,0,0,0,0,4,0,5,73,35,7,6,0,0,30,18,25,13,6,0,1,0,0,4,3,3,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1429,15,0.3571,1,0.02381,6,0.1429,6,0.1429,1,0.1667,2,0.3333,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(174),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(153),64,22,0.6562,0,0,0,0,1,2,0.3514,0.06757,0.0473,0,0,0,53,18,3,2,0,0,14,9,30,43,31,5,7,0,0,27,16,0,0,0,0,0,0,0,0,0,0,2,0.09091,10,0.4545,0,0,3,0.1364,0,0,7,0.1667,12,0.2857,1,0.02381,8,0.1905,6,0.1429,0,0,0,0,0,0,0,0.1364,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(155),47,17,0.6383,0,0,0,0,2,1,0.3398,0.04854,0.02913,0,0,0,43,14,5,4,0,0,10,13,20,25,22,1,2,0,0,22,3,0,0,0,0,0,0,0,0,0,0,3,0.1765,7,0.4118,0,0,2,0.1176,0,0,3,0.1,10,0.3333,1,0.03333,5,0.1667,6,0.2,0,0,0,0,0,0,0,0.1176,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(158),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(137),64,5,0.9219,1,0,0,0.2542,1,2,0.1216,0.006757,0.006757,0.3554,0.09091,0.08264,9,4,0,0,0,0,4,0,5,121,49,12,10,0,0,40,31,50,35,14,1,2,0,0,10,7,7,0,0,2,0.4,0,0,1,0.2,0,0,9,0.1525,20,0.339,1,0.01695,10,0.1695,6,0.1017,2,0.1333,6,0.4,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(139),47,5,0.8936,1,0,0,0.1905,2,1,0.2039,0.009709,0.009709,0.2877,0.0411,0.0274,9,4,0,0,0,0,4,0,5,73,36,6,6,0,0,30,18,25,20,8,2,3,0,0,4,9,9,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1429,15,0.3571,1,0.02381,6,0.1429,6,0.1429,2,0.25,3,0.375,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(142),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(121),64,26,0.5938,0,0,0,0,1,2,0.3243,0.06757,0.0473,0,0,0,67,24,4,5,0,0,16,17,34,33,27,2,4,0,0,25,8,0,0,0,0,0,0,0,0,0,0,4,0.1538,11,0.4231,0,0,3,0.1154,0,0,5,0.1316,11,0.2895,1,0.02632,8,0.2105,6,0.1579,0,0,0,0,0,0,0,0.1154,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(123),47,5,0.8936,1,0,0,0.1905,2,1,0.2039,0.009709,0.009709,0.2877,0.0411,0.0274,9,4,0,0,0,0,4,0,5,73,38,4,6,0,0,30,18,25,20,8,2,3,0,0,4,9,9,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1429,15,0.3571,1,0.02381,6,0.1429,6,0.1429,2,0.25,3,0.375,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(126),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(105),64,5,0.9219,2,0,0,0.3051,1,2,0.1216,0.006757,0.006757,0.3719,0.1074,0.09917,9,4,0,0,0,0,4,0,5,121,51,10,10,0,0,40,31,50,39,17,1,3,0,0,12,9,9,0,0,2,0.4,0,0,1,0.2,0,0,9,0.1525,20,0.339,1,0.01695,10,0.1695,6,0.1017,3,0.1667,7,0.3889,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(107),47,5,0.8936,1,0,0,0.2143,2,1,0.2039,0.009709,0.009709,0.2603,0.0274,0,9,4,0,0,0,0,4,0,5,73,36,6,6,0,0,30,18,25,23,9,3,3,0,0,4,11,11,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1429,15,0.3571,1,0.02381,6,0.1429,6,0.1429,2,0.2222,4,0.4444,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(110),25,6,0.76,0,0,0,0,3,0,0.4118,0.03922,0.03922,0,0,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05263,6,0.3158,0,0,2,0.1053,5,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(64),212,5,0.9764,7,0,0,0.1836,1,6,0.03543,0.001969,0.001969,0.3846,0.05198,0.05198,9,4,0,0,0,0,4,0,5,481,207,36,26,0,0,158,111,212,78,37,0,7,0,0,26,18,18,0,0,2,0.4,0,0,1,0.2,0,0,23,0.1111,70,0.3382,3,0.01449,26,0.1256,31,0.1498,6,0.1579,13,0.3421,0,0,6,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(66),195,8,0.959,5,0,0,0.1337,2,5,0.03478,0.004348,0.004348,0.3934,0.03279,0.03044,17,8,0,1,0,0,6,3,8,427,185,31,21,0,0,146,91,190,52,21,3,4,0,0,16,12,12,1,0.125,3,0.375,0,0,1,0.125,0,0,19,0.1016,64,0.3422,3,0.01604,22,0.1176,31,0.1658,3,0.12,9,0.36,0,0,5,0.125,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(68),178,5,0.9719,4,0,0,0.1618,3,4,0.07524,0.002427,0.002427,0.4194,0.07527,0.0672,9,4,0,0,0,0,4,0,5,372,166,33,18,0,0,138,79,155,64,26,5,6,0,0,16,21,21,0,0,2,0.4,0,0,1,0.2,0,0,17,0.09827,60,0.3468,3,0.01734,18,0.104,31,0.1792,5,0.1786,11,0.3929,0,0,4,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(71),18,6,0.6667,0,0,0,0,4,0,0.3889,0.05556,0.05556,0,0,0,13,6,0,1,0,0,4,3,6,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.08333,5,0.4167,1,0.08333,2,0.1667,3,0.25,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(75),18,6,0.6667,0,0,0,0,4,0,0.3889,0.05556,0.05556,0,0,0,13,6,0,1,0,0,4,3,6,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.08333,5,0.4167,1,0.08333,2,0.1667,3,0.25,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(79),18,6,0.6667,0,0,0,0,4,0,0.3889,0.05556,0.05556,0,0,0,13,6,0,1,0,0,4,3,6,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.08333,5,0.4167,1,0.08333,2,0.1667,3,0.25,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(83),101,6,0.9406,0,0,0,0,4,0,0.4636,0.03182,0.03182,0,0,0,13,6,0,1,0,0,4,3,6,105,97,4,4,0,0,89,16,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,4,0.04211,34,0.3579,0,0,2,0.02105,22,0.2316,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(51),57,5,0.9123,2,0,0,0.4231,1,3,0.09559,0.007353,0.007353,0.307,0.09649,0.08772,9,4,0,0,0,0,4,0,5,114,40,10,11,0,0,30,31,53,50,20,2,5,0,0,14,13,13,0,0,2,0.4,0,0,1,0.2,0,0,8,0.1538,13,0.25,0,0,14,0.2692,4,0.07692,4,0.1818,8,0.3636,0,0,3,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(52),45,5,0.8889,2,0,0,0.3,2,2,0.125,0.009615,0.009615,0.3049,0.04878,0.04878,9,4,0,0,0,0,4,0,5,82,33,5,8,0,0,24,22,36,26,11,1,3,0,0,8,7,7,0,0,2,0.4,0,0,1,0.2,0,0,6,0.15,10,0.25,0,0,10,0.25,4,0.1,2,0.1667,4,0.3333,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(53),33,5,0.8485,1,0,0,0.2857,3,1,0.1528,0.01389,0.01389,0.2885,0.01923,0,9,4,0,0,0,0,4,0,5,52,23,3,5,0,0,18,13,21,20,9,1,3,0,0,4,9,9,0,0,2,0.4,0,0,1,0.2,0,0,4,0.1429,7,0.25,0,0,6,0.2143,4,0.1429,2,0.25,3,0.375,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(54),21,6,0.7143,0,0,0,0,4,0,0.381,0.02381,0.02381,0,0,0,13,6,0,1,0,0,4,3,6,13,12,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.06667,4,0.2667,0,0,2,0.1333,4,0.2667,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(220),30,6,0.8,0,0,0,0,1,0,0.4375,0.0625,0.0625,0,0,0,13,6,0,1,0,0,4,3,6,23,20,0,2,0,1,20,3,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,2,0.08333,7,0.2917,0,0,2,0.08333,8,0.3333,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(206),84,19,0.7738,0,0,0,0,1,1,0.3922,0.07353,0.04412,0,0,0,49,15,8,4,0,0,8,19,22,75,54,0,6,0,15,54,21,0,0,0,0,0,0,0,0,0,0,3,0.1579,10,0.5263,0,0,2,0.1053,0,0,6,0.09231,15,0.2308,0,0,5,0.07692,24,0.3692,0,0,0,0,0,0,0,0.1053,0,0
benchmarks/snu-npb/nauseous/BT/src/initialize.c(207),74,7,0.9054,0,0,0,0,2,0,0.4345,0.03571,0.02976,0,0,0,15,6,1,1,0,0,4,4,7,80,59,0,6,0,15,59,21,0,0,0,0,0,0,0,0,0,0,1,0.1429,3,0.4286,0,0,1,0.1429,0,0,6,0.08955,20,0.2985,0,0,2,0.02985,24,0.3582,0,0,0,0,0,0,0,0.1429,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(409),72,31,0.5694,0,0,0,0,1,3,0.3064,0.06936,0.04046,0,0,0,81,22,10,5,0,0,18,19,44,39,27,7,5,0,0,26,13,0,0,0,0,0,0,0,0,0,0,4,0.129,14,0.4516,0,0,4,0.129,0,0,4,0.09756,7,0.1707,0,0,11,0.2683,8,0.1951,0,0,0,0,0,0,0,0.129,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(410),60,5,0.9167,3,0,0,0.2364,2,2,0.09353,0.007194,0.007194,0.3419,0.04274,0.03419,9,4,0,0,0,0,4,0,5,117,49,9,8,0,0,39,27,51,22,10,1,2,0,0,8,5,5,0,0,2,0.4,0,0,1,0.2,0,0,6,0.1091,16,0.2909,0,0,10,0.1818,8,0.1455,2,0.1538,5,0.3846,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(411),48,8,0.8333,2,0,0,0.15,3,1,0.08571,0.01905,0.01905,0.443,0.06329,0.06329,17,7,1,1,0,0,6,3,8,79,37,2,4,0,0,31,12,36,9,5,0,1,0,0,4,2,2,1,0.125,3,0.375,0,0,1,0.125,0,0,3,0.075,12,0.3,0,0,6,0.15,8,0.2,1,0.1667,2,0.3333,0,0,1,0.125,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(412),36,6,0.8333,0,0,0,0,4,0,0.4384,0.0274,0.0274,0,0,0,13,6,0,1,0,0,4,3,6,28,27,0,1,0,0,27,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.03333,10,0.3333,0,0,2,0.06667,8,0.2667,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(398),106,5,0.9528,2,0,0,0.198,1,2,0.05285,0.004065,0.004065,0.4464,0.1027,0.09375,9,4,0,0,0,0,4,0,5,224,108,11,8,0,0,85,42,97,47,18,4,5,0,0,12,15,15,0,0,2,0.4,0,0,1,0.2,0,0,6,0.05941,31,0.3069,0,0,10,0.09901,20,0.198,4,0.2,8,0.4,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(399),94,16,0.8298,0,0,0,0,2,1,0.4417,0.06311,0.0534,0,0,0,37,14,2,2,0,0,10,8,19,78,72,4,2,0,0,71,7,0,0,0,0,0,0,0,0,0,0,2,0.125,7,0.4375,0,0,2,0.125,0,0,2,0.02564,23,0.2949,0,0,5,0.0641,20,0.2564,0,0,0,0,0,0,0,0.125,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(400),82,6,0.9268,0,0,0,0,3,0,0.4821,0.02976,0.02976,0,0,0,13,6,0,1,0,0,4,3,6,74,73,0,1,0,0,73,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.01316,25,0.3289,0,0,2,0.02632,20,0.2632,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(387),122,5,0.959,1,0,0,0.1709,1,2,0.04594,0.003534,0.003534,0.4253,0.07663,0.0613,9,4,0,0,0,0,4,0,5,261,129,11,8,0,0,101,47,113,54,18,8,6,0,0,10,22,22,0,0,2,0.4,0,0,1,0.2,0,0,6,0.05128,36,0.3077,0,0,10,0.08547,24,0.2051,4,0.2,9,0.45,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(388),110,5,0.9545,1,0,0,0.09524,2,1,0.04564,0.004149,0.004149,0.4434,0.04072,0.02715,9,4,0,0,0,0,4,0,5,221,110,8,5,0,0,95,28,98,26,10,4,3,0,0,4,13,13,0,0,2,0.4,0,0,1,0.2,0,0,4,0.0381,33,0.3143,0,0,6,0.05714,24,0.2286,2,0.2,5,0.5,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(389),98,9,0.9082,0,0,0,0,3,0,0.4726,0.02985,0.01493,0,0,0,19,5,4,1,0,0,4,6,9,87,86,0,1,0,0,86,1,0,0,0,0,0,0,0,0,0,0,1,0.1111,5,0.5556,0,0,1,0.1111,0,0,1,0.01124,27,0.3034,0,0,2,0.02247,24,0.2697,0,0,0,0,0,0,0,0.1111,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(373),149,40,0.7315,0,0,0,0,1,3,0.4199,0.1188,0.0884,0,0,0,102,27,16,6,0,0,20,29,53,108,101,4,3,0,0,95,13,0,0,0,0,0,0,0,0,0,0,5,0.125,21,0.525,0,0,4,0.1,0,0,3,0.02752,25,0.2294,0,0,11,0.1009,28,0.2569,0,0,0,0,0,0,0,0.1,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(374),137,5,0.9635,3,0,0,0.1061,2,2,0.04088,0.003145,0.003145,0.4426,0.06757,0.06757,9,4,0,0,0,0,4,0,5,296,138,22,8,0,0,116,52,128,26,13,0,2,0,0,10,5,5,0,0,2,0.4,0,0,1,0.2,0,0,6,0.04545,41,0.3106,0,0,10,0.07576,28,0.2121,2,0.1429,5,0.3571,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(375),125,5,0.96,1,0,0,0.09167,3,1,0.04015,0.00365,0.00365,0.4449,0.03937,0.02362,9,4,0,0,0,0,4,0,5,254,125,11,5,0,0,110,31,113,29,11,5,3,0,0,4,15,15,0,0,2,0.4,0,0,1,0.2,0,0,4,0.03333,38,0.3167,0,0,6,0.05,28,0.2333,2,0.1818,6,0.5455,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(376),113,6,0.9469,0,0,0,0,4,0,0.4914,0.03017,0.03017,0,0,0,13,6,0,1,0,0,4,3,6,105,104,0,1,0,0,104,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.009346,35,0.3271,0,0,2,0.01869,28,0.2617,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(363),122,29,0.7623,0,0,0,0,1,2,0.4134,0.08481,0.0636,0,0,0,75,25,8,5,0,0,16,22,37,91,85,4,2,0,0,83,8,0,0,0,0,0,0,0,0,0,0,4,0.1379,14,0.4828,0,0,3,0.1034,0,0,2,0.02151,24,0.2581,0,0,8,0.08602,24,0.2581,0,0,0,0,0,0,0,0.1034,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(364),110,8,0.9273,1,0,0,0.08824,2,1,0.05394,0.0249,0.0249,0.4739,0.04739,0.03791,17,7,1,1,0,0,6,3,8,211,106,3,4,0,0,93,20,98,23,9,3,3,0,0,4,11,11,1,0.125,3,0.375,0,0,1,0.125,0,0,3,0.02941,32,0.3137,0,0,6,0.05882,24,0.2353,2,0.2222,4,0.4444,0,0,1,0.125,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(365),98,6,0.9388,0,0,0,0,3,0,0.4876,0.02985,0.02985,0,0,0,13,6,0,1,0,0,4,3,6,90,89,0,1,0,0,89,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.01087,30,0.3261,0,0,2,0.02174,24,0.2609,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(352),106,5,0.9528,2,0,0,0.2277,1,2,0.05285,0.004065,0.004065,0.4286,0.09375,0.07589,9,4,0,0,0,0,4,0,5,224,111,8,8,0,0,85,42,97,58,22,7,7,0,0,12,24,24,0,0,2,0.4,0,0,1,0.2,0,0,6,0.05941,31,0.3069,0,0,10,0.09901,20,0.198,5,0.2174,10,0.4348,0,0,2,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(353),94,5,0.9468,1,0,0,0.06742,2,1,0.0534,0.004854,0.004854,0.4516,0.04301,0.04301,9,4,0,0,0,0,4,0,5,186,90,9,5,0,0,79,25,82,13,6,0,1,0,0,4,3,3,0,0,2,0.4,0,0,1,0.2,0,0,4,0.04494,28,0.3146,0,0,6,0.06742,20,0.2247,1,0.1667,2,0.3333,0,0,1,0.2,0,0
benchmarks/snu-npb/nauseous/BT/src/rhs.c(354),82,6,0.9268,0,0,0,0,3,0,0.4821,0.02976,0.02976,0,0,0,13,6,0,1,0,0,4,3,6,74,73,0,1,0,0,73,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.01316,25,0.3289,0,0,2,0.02632,20,0.2632,0,0,0,0,0,0,0,0.1667,0,0
